cost,retail_price,name,profit_margin
75.594962797051267,149.99000549316406,Columbia Men's Rotifer Solid Sweater,74.3950426961128
70.614999961107969,145.0,Antique Rivet Oswell - Mens Sweater,74.385000038892031
53.631999969482415,128.0,Jessica Simpson Women's Sweater Top Combo Dress,74.368000030517578
53.631999969482415,128.0,Calvin Klein Women's Chiffon Dress,74.368000030517578
64.634999979287386,139.0,7 For All Mankind Women's Roll Up Short,74.365000020712614
94.63999977335331,169.0,Joe's Jeans Women's Flynn Skinny,74.36000022664669
88.671999885234982,163.0,DL1961 Women's Amanda Skinny 5- Pocket,74.328000114765018
45.7200001180172,120.0,CW-X Women's Insulator Stabilyx Tights,74.2799998819828
101.72799995541573,176.0,Diesel Men's Larkee 888B Regular Straight-Leg Jean,74.272000044584274
55.765712054395067,129.99000549316406,Oakley Men's Flak Jacket XLJ Iridium Sport Sunglasses,74.224293438769
50.721579944256767,124.93000030517578,Canada Goose Women's Down Glove,74.208420360919
55.748548388716586,129.94999694824219,Men's Superior 150's Single Breasted One Button Brown Vested Dress Suit with Wide Leg Pants,74.2014485595256
65.795302675657723,139.99000549316406,Sons of Anarchy - Highway Twill - Men's Jacket,74.194702817506339
94.8089998010546,169.0,7 For All Mankind Men's Austyn Relaxed Straight Leg Jean in Los Angeles Dark,74.1910001989454
57.816000133752816,132.0,Becca by Rebecca Virtue Taj Mahal One Piece Halter,74.183999866247177
45.836179517196655,119.98999786376952,Rugby by Ralph Lauren Women Military Blazer Jacket,74.153818346572862
60.885000173002481,135.0,Joe's Jeans Women's Cut Off Short,74.114999826997519
53.888000011444085,128.0,Calvin Klein Women's Rayon-Polyesterester Lux Career Dress,74.111999988555908
98.640250079799443,172.75,G-Star Raw - Mens Attacc Low Straight Leg Jeans in Dark Aged,74.109749920200557
55.895702081195246,129.99000549316406,Nautica Men's Suit Separate Jacket Charcoal,74.094303411968809
55.89570256544576,129.99000549316406,Smartwool Men's Midweight Zip-T,74.0943029277183
59.407500164117664,133.5,DL1961 Women's Milano Maternity Bootcut Jean,74.092499835882336
75.889877985636573,149.97999572753906,True Religion Brand Jeans Men's Celestial Hoody Hoodie Sweatshirt-Blue,74.090117741902489
64.913000024855137,139.0,Jones New York Women's Chiffon Tie Neck Zip Front Chemise,74.086999975144863
45.9561688921693,119.98999786376952,Ralph Lauren Mens Olive Brown Plaid Wool Sport Coat Jacket,74.033828971600215
56.029999982565641,130.0,Nicole Miller Women's Leather Jacket,73.970000017434359
51.401700911260392,125.37000274658205,J.C. Rags Men's Cold Double Breasted Blazer,73.968301835321654
55.082999898120761,129.0,bebe Jersey Hi-lo Dress,73.917000101879239
55.061648835247752,128.94999694824219,Arc'teryx Delta LT Fleece Jacket - Men's,73.888348112994436
51.124999765306711,125.0,MICHAEL Michael Kors Women's Opal,73.875000234693289
104.13000032491982,178.0,AG Adriano Goldschmied Women's Velvet Corduroy Legging,73.86999967508018
56.155682497983513,129.99000549316406,Columbia Men's Shelby's Softshell,73.834322995180543
60.165999893797562,134.0,Jones New York Women's Printed Matte Jersey Bateau Neck Godet Dress,73.834000106202438
65.190999811515212,139.0,Jones New York Women's Side Ruffle Dress,73.809000188484788
122.41631576294481,196.17999267578125,KASPER Buckle-front 2PC Jacket/Dress Suit,73.763676912836445
86.240000128746033,160.0,Ray-Ban Meteor Wayfarer Sunglasses,73.759999871253967
66.196348458503934,139.94999694824219,Icebreaker Women's Bliss Wrap,73.753648489738254
94.248000115156159,168.0,Armani Exchange Faux Shearling Zip Up Sweater,73.751999884843841
54.271999835968018,128.0,Calvin Klein Women's Ponte Career Dress,73.728000164031982
68.040000063367188,141.75,Jack Spade Men's Morandi Cardigan,73.709999936632812
83.790000239387155,157.5,Fred Perry Men's Tweed Shawl Neck Cardigan,73.709999760612845
56.285672524783685,129.99000549316406,Kenneth Cole Men's Plush Peacoat,73.704332968380385
92.295999977737665,166.0,Rufskin Gus - Indigo Stretch Denim Skinny Jeans,73.704000022262335
60.29999990016222,134.0,Jones New York Women's Printed Matte Jersey Side Zipper Dress,73.70000009983778
46.31613894476429,119.98999786376952,Ralph Lauren Mens Dark Brown Corduroy Sport Coat Jacket,73.673858919005227
58.339582617529288,131.99000549316406,UltraClub Adult Iceberg Fleece Full-Zip Jacket. 8485,73.650422875634774
73.352999975904822,147.0,Sanctuary Clothing Women's Muse Bootcut,73.647000024095178
51.3749998062849,125.0,Anne Klein Women's Alicia Wool Coat,73.6250001937151
51.375000271946192,125.0,Mountain Hardwear Men's Dual Fleece Jacket,73.624999728053808
66.336298999746134,139.94999694824219,Carhartt Men's Big-Tall Quick Duck Woodward Traditional Jacket,73.613697948496053
46.436128962295953,119.98999786376952,Tasso Elba Mens 2 Button Camel Tan Solid Camelhair Sport Coat Jacket,73.553868901473564
40.470000263303518,114.0,aryn K Women's Tuxedo Jacket,73.529999736696482
104.48599988594653,178.0,Robert Graham Men's Latching Long Sleeve Solid Jaquard,73.514000114053474
56.367922286549522,129.8800048828125,Nautica Men's Big Peacoat,73.512082596262985
51.495879645096949,124.98999786376952,Plus Size Matte Jersey Twin Set,73.494118218672568
81.529999866615981,155.0,7 For All Mankind Men's Slimmy Slim Straight Leg Jean in New York Dark,73.470000133384019
84.53000002354382,158.0,French Connection Men's Angra Engineered Fairisle Sweater,73.46999997645618
86.56000018119812,160.0,Smartwool Men's PhD HyFi Vest,73.43999981880188
46.556118979827616,119.98999786376952,Ralph Lauren Mens Light Gray Trim Fit Lambswool Sport Coat Jacket,73.4338788839419
40.413198326754575,113.83999633789062,Pendleton Women's Diamond Desert Consuela Skirt,73.426798011136043
56.528248619234191,129.94999694824219,NORTHFACE W OSITO JACKET Style# AAHY,73.421748329008
44.603999838232994,118.0,Pendleton Women's Madison Skirt,73.396000161767
56.679999604821205,130.0,Ray-Ban RB3136 Caravan Sunglasses,73.3200003951788
81.684999892022461,155.0,7 For All Mankind Men's Classic Bootcut Jean (Short Inseam) in New York Dark,73.315000107977539
56.675642241996371,129.99000549316406,Sutton Studio Women's Anorak Cardigan,73.314363251167691
50.728269267860362,124.02999877929688,Kenneth Cole Women's Matte Satin Mid-Length Down Coat,73.30172951143652
64.721999812871218,138.0,BCBGMAXAZRIA Women's Weiss Knit Sportswear Dress,73.278000187128782
64.722000069916248,138.0,AG Adriano Goldschmied Men's Slim Khaki in Burnt Sienna,73.277999930083752
55.7280000038445,129.0,Nine West Dresses Women's Lace Edge Trim Bateau Neck,73.2719999961555
106.73407348676244,179.99000549316406,Kasper Women's Floral Brocade Evening Jacket Dress Set Black Silver,73.255932006401622
69.254999938420951,142.5,Diesel Men's Larkee 886T Relaxed Straight-Leg Jean,73.245000061579049
106.71034858716428,179.94999694824219,Carhartt FRK006 Men's Flame-Resistant Heavyweight Hooded Sweatshirt,73.239648361077911
100.71704789347277,173.94999694824219,Diesel Men's Zathan Regular Bootcut Jean,73.232949054769421
54.784000158309937,128.0,Maternal America Women's Maternity Belly Ruched Dress,73.215999841690063
46.800000295042992,120.0,Fit 4 U Women's Plus-Size Garden Of Eden Crossover Swimdress,73.199999704957008
46.796099461888517,119.98999786376952,Smartwool Men's Midweight Crew,73.193898401881
84.845999854616821,158.0,Joe's Jeans Women's Curvy Jean,73.154000145383179
94.919999912381158,168.0,7 For All Mankind Women's Slim Illusion Skinny Jean,73.080000087618842
55.985999805852771,129.0,Calvin Klein Womens Long Packable Anorak,73.014000194147229
95.991999680176349,169.0,bebe Sleeveless Sequin Jumpsuit,73.008000319823651
59.4924998949864,132.5,Nicole Miller Women's Architectural Coat,73.0075001050136
64.997999858111129,138.0,Jessica Simpson Women's Belted Dress with Pleats,73.002000141888871
45.308900883248441,118.3000030517578,HUGO BOSS Men's Woven Terry Lined Robe,72.991102168509357
58.977180989565035,131.94000244140625,Via Spiga Women's Plus-Size Down Coat With Fox Fur Trim,72.962821451841222
47.036078938204881,119.98999786376952,Classy Men's 2 Button 2 Piece Shiny Slim Fit Black and Gray Tuxedo,72.953918925564636
47.036078938204881,119.98999786376952,Ralph Lauren Mens Solid Tan Weave Sport Coat Jacket,72.953918925564636
67.05521241010814,139.99000549316406,Sutton Studio Womens Cashmere Belted Wrap Sweater Petite,72.934793083055922
58.684680632345078,131.58000183105469,Austin Reed Men's Black Label Solid Two Button Sport Coat,72.89532119870961
52.124999929219491,125.0,MICHAEL Michael Kors Women's Victoria Coat,72.875000070780516
68.890499938745052,141.75,7 For All Mankind Men's Standard Classic Straight Leg Jean in Swedish Blue,72.859500061254948
49.376880618828238,122.22000122070312,Icebreaker Women's Chakra Zip Bodyfit 200 Top,72.843120601874887
81.157999821007252,154.0,Hudson Women's Krista Super Skinny Jean,72.842000178992748
96.161000022664652,169.0,Joe's Jeans Men's Classic Jean,72.838999977335348
86.1779998729471,159.0,Rock Revival Tricia bootcut,72.8220001270529
86.177999909967184,159.0,Siwy Denim Womens Camilla,72.822000090032816
66.6810000166297,139.5,J.Lindeberg Men's Troyan Reg Micro Twill Pant,72.8189999833703
50.803710059293515,123.61000061035156,Pendleton Women's Petite Firelight Fair Isle Sweater,72.806290551058055
87.2000002861023,160.0,Oakley Men's Iridium Fuel Cell Rectangular Sunglasses,72.7999997138977
57.19560259132237,129.99000549316406,Carhartt Men's Big-Tall Sandstone Rancher Coat,72.794402901841693
70.213000055402517,143.0,Gypsy 05 Women's Jessie Tulip Dress,72.786999944597483
92.234999751672163,165.0,Joe's Jeans Women's Marty Flare,72.765000248327837
47.2760589732682,119.98999786376952,Calvin Klein Sportswear Men's Double Flap 4 Pocket Fur Trim Jacket,72.713938890501311
57.329999953508377,130.0,Adrianna Papell Women's One Shoulder Printed Cocktail Dress,72.670000046491623
75.331999942660332,148.0,Rock Revival Men Bootcut Jeans Mick 02 Fleur Flap Dark Wash,72.668000057339668
62.370000164955854,135.0,Filson Mackinaw Wool Zip-in Vest/liner,72.629999835044146
92.399999778717756,165.0,Joe's Jeans Men's Rebel Relaxed Fit Jean,72.600000221282244
47.400000169873238,120.0,Luli Fama Sweet Seduction Romper,72.599999830126762
47.396049326048043,119.98999786376952,Finis Women's Hydrospeed 2 Race John Swimsuit,72.593948537721474
59.37300100032985,131.94000244140625,Calvin Klein Women's 3/4 Single Breasted Coat,72.5670014410764
57.455582281734863,129.99000549316406,BGSD Women's Empire Seamed Wool Blend Pea Coat in Black or Camel,72.5344232114292
85.47799988463521,158.0,Joe's Jeans Men's Classic Fit Straight Leg Gianni Twill Jean,72.52200011536479
62.481849025414881,134.94999694824219,Mountain Hardwear SarafinTM Full Zip Hoody,72.468147922827313
66.581000039353967,139.0,Makia The Fisherman's Sweater in Navy,72.418999960646033
97.574263315191274,169.99000549316406,Anne Klein Classic Fit Urban Gem Skirt Suit Onyx Multi,72.415742177972788
56.896398858340831,129.30999755859375,Laundry Women's Short Satin Down Coat,72.413598700252919
56.6309999115765,129.0,Anne Klein Women's Top Pocket Sweater Dress,72.369000088423491
56.63100016687531,129.0,Momo Maternity Women's Wool Blend 'Kennedy' Toggle Button Coat,72.36899983312469
77.141999835148454,149.5,Joe's Jeans Men's Kieran Brixton Jean,72.358000164851546
61.143000075593591,133.5,Tolani Women's Maternity Ginger Dress,72.356999924406409
67.595848657382277,139.94999694824219,Citizen Cashmere Women's 100% Cashmere Full Zip Hoodie,72.354148290859911
107.161499844864,179.5,Hurley Men's Phantom Protect Hoodie,72.338500155136
96.668000105768442,169.0,Joe's Jeans Women's Yasmin Skinny Jean,72.331999894231558
94.688999967649579,167.0,Joe's Jeans The Rebel Miller,72.311000032350421
57.715562335335242,129.99000549316406,Calvin Klein Women's Faux Fur Trim Down Walker,72.274443157828813
57.7155626379918,129.99000549316406,Calvin Klein Men's Coat,72.274442855172254
69.99684204799108,142.27000427246094,Smartwool Men's Sportknit Half Zip Shirt,72.273162224469857
54.736999982967966,127.0,Claeson Women's Color Splash Hoodie Sweatshirt,72.263000017032027
67.76000015437603,140.0,Carhartt Men's Sherpa Lined Sandstone Ridge Coat,72.23999984562397
75.7708825522837,147.99000549316406,7 For All Mankind Women's Kimmie Bootcut Slim Jean,72.219122940880368
123.98575596160232,196.17999267578125,Kasper 3 Piece Cape Cod Pant Suit,72.194236714178928
42.761398594109721,114.9499969482422,Ray Ban 4057 Sidestreet,72.18859835413248
66.859000084921718,139.0,Stone Rose Men's Modern Embroidery Straight Fit 5 Pocket Pant,72.140999915078282
114.2448073345372,186.3699951171875,Anne Klein Casa Blanca Skirt Suit,72.1251877826503
52.874999819323421,125.0,Naturally By Derek Rose Men's Basel Denim Lounge Pant,72.125000180676579
52.853848761239647,124.9499969482422,Carhartt Men's Big & Tall Sandstone Hooded Multi Pocket Jacket - Sherpa Lined,72.096148187002555
62.910000253468752,135.0,Fairway and Greene Men's Merino Quarter Zip Windvest,72.089999746531248
75.923999764025211,148.0,MAXSTUDIO DELAVÃ‰ LINEN JUMPSUIT,72.076000235974789
97.005999846383929,169.0,Joe's Jeans Men's Brixton Jean,71.994000153616071
56.063999891281128,128.0,Calvin Klein Women's Ponte Polyesterester Career Dress,71.936000108718872
76.0719997882843,148.0,GUESS by Marciano Sailor Pant,71.9280002117157
58.1099995970726,130.0,Coach Classic Leather Turnlock Swingpack Crossbody Messenger Bag 45012 Black,71.8900004029274
86.1099998410791,158.0,Joe's Jeans Women's Mid Rise Bootcut,71.8900001589209
58.105532657861048,129.99000549316406,Calvin Klein Men's Rip Stop 3 In 1 Systems Jacket,71.884472835303015
48.11999982688576,120.0,Oakley Men's M Frame Hybrid S Sport Sunglasses,71.88000017311424
48.120000064373016,120.0,DC Shoes Marshall Men's Cotton Military Jacket Coat,71.879999935626984
57.627499917987727,129.5,Calvin Klein Women's MSY Printed Seamed Dress,71.872500082012266
67.13700038939713,139.0,Men's Kuhl Jak Rabbit Fleece Jacket,71.86299961060287
57.1469999961555,129.0,Bozeman Corduroy Pants / Plain Tan Cuffed,71.8530000038445
77.176822730012532,148.99000549316406,7 For All Mankind Men's Brett Modern Bootcut Jean In Afternoon Eclipse,71.813182763151531
95.189999738708124,167.0,True Religion Women's Stella Ponte Skinny Pant,71.810000261291876
56.191999912261963,128.0,GUESS Brittney Denim Jacket in Rydell Wash,71.808000087738037
68.155648476256431,139.94999694824219,Carhartt Men's Big-Tall Ridge Coat Sherpa Lined Sandstone,71.794348471985757
47.242999985814095,119.0,Yukon Gear Men's Blaze Orange 3N1 Insulated Parka Jacket,71.7570000141859
76.774499860592172,148.5,True Religion Men's Geno Phoenix Slim Jean,71.725500139407828
63.314999816939242,135.0,Abercrombie & Fitch Womens Alpaca Cable Knit Sweater,71.685000183060765
63.31500006839633,135.0,Filson Lightweight Moleskin Vest Liner - Brown,71.68499993160367
56.320000171661377,128.0,Gottex Riley One Piece Wide Strap Tank,71.679999828338623
97.343999586999388,169.0,Joe's Jeans Women's Skinny Stretch Jean,71.656000413000612
48.355969242802558,119.98999786376952,Womens Pulse Snowboarding/ski Coat Jacket Parka 3in1 Waterproof Technical Xs-xl Black Apple Blue Coral or White,71.634028620966959
48.355969242802558,119.98999786376952,Levi's Men's Wool Melton Fashion Peacoat,71.634028620966959
69.376917112456567,141.00999450683594,Rock & Republic Women's Kassandra With Crystals Jean,71.63307739437937
73.370000142604113,145.0,Men's Polo by Ralph Lauren Hooded Sweat Jacket Hoodie Light Blue Heather,71.629999857395887
58.365512106148287,129.99000549316406,Ray-Ban RB 2132 822/78 New Wayfarer Blue Gradient Polarized,71.624493387015775
58.347548753690717,129.94999694824219,KAVU Men's Bruce B Jacket,71.602448194551471
58.347548753690717,129.94999694824219,Carhartt Men's Grayling Jacket,71.602448194551471
57.405000038445,129.0,Bedford Field Vest,71.594999961555
67.41499991714953,139.0,Jones New York Women's Matte Jersey Double Peplum Dress,71.58500008285047
62.448657691795518,134.00999450683594,The North Face Windwall 1 Fleece - TNF Black,71.56133681504042
78.450000006705523,150.0,Oakley Women's Compulsive Squared Sunglasses,71.549999993294477
78.450000006705523,150.0,Psycho Bunny Men's Striped Crew Neck Sweater,71.549999993294477
87.450000118464217,159.0,Shephe Men's Polo Cashmere Sweater with 3-Button,71.549999881535783
68.455112694501281,139.99000549316406,Mother of the Bride Formal Evening Dress #2831,71.534892798662781
76.515999585390091,148.0,Robert Graham Men's Clark Regular Cuffs,71.484000414609909
83.544999836012721,155.0,7 For All Mankind Men's A Pocket Classic Bootcut jean in New York Dark,71.455000163987279
48.002821305576539,119.41000366210938,Ray-Ban 0RB4180 Aviator Sunglasses,71.407182356532843
78.599999751895666,150.0,Not Your Daughter's Jeans Women's Sheri Skinny Jean,71.400000248104334
48.599999807775021,120.0,Rebel8 - Higher Learning Mens Jacket in Charcoal,71.400000192224979
68.600000292062759,140.0,Outdoor Research Men's Transcendent Vest,71.399999707937241
68.595102462188891,139.99000549316406,The North Face Resolve Jacket - TNF Black,71.394903030975172
74.600892798305154,145.99000549316406,Ultraclub 8463 UC Thermal FulZip Swtshrt,71.389112694858909
60.560460971184966,131.94000244140625,Kenneth Cole Women's Plush Coat,71.379541470221284
61.288921853991162,132.66000366210938,Pendleton Men's Diamond Desert Shawl Collar Pullover,71.37108180811822
57.662999900523566,129.0,Woolrich Women's Woodlands Vest,71.337000099476427
54.0344709334436,125.37000274658205,J.C. Rags Men's Herringbone Blazer,71.335531813138445
38.71999979019165,110.0,Spy Optic Dirty Mo Wrap Sunglasses,71.28000020980835
48.7200003862381,120.0,Crinkled Silk Chiffon Bella Tie Dye Kimono Jacket Robe w/ Tie Jewel Fuchsia Green Blue Yellow,71.2799996137619
46.728000186383731,118.0,Echo Design Women's Solid Ruched One Piece,71.271999813616276
56.681848644258082,127.9499969482422,Oakley Men's Flak Jacket LIVESTRONG Sunglasses,71.26814830398412
47.309429695920016,118.56999969482422,Tommy Hilfiger Men's Two Button Plaid Trim Fit Sport Coat,71.2605699989042
68.740000054240227,140.0,Adrianna Papell Women's Sleeveless Chiffon Flutter Dress,71.259999945759773
53.750000195577741,125.0,Men's Kuhl Team 1/4-Zip Merino Wool Pullover,71.249999804422259
57.791999891633168,129.0,Anne Klein Women's V-Neck Dress,71.208000108366832
66.792000152170658,138.0,Miss Sixty Women's Penelope Dress,71.207999847829342
55.946000368237485,127.15000152587892,Ray Ban RB3479 Folding Aviator Sunglasses,71.204001157641443
47.06748107578278,118.26000213623048,L*Space Fringe Benefits Audrey Halter,71.1925210604477
128.754915533455,199.92999267578125,Kasper Marthas Vineyard 3 Piece Pant Suit,71.175077142326245
51.327499970793731,122.5,Laundry by Shelli Segal Women's Belted Down Jacket,71.172500029206276
47.838000304996967,119.0,La Blanca Women's Encore Event OTS Sweetheart Cup Mio 1 Piece Swimwear,71.161999695003033
83.1946534139946,154.35000610351562,Jack Spade Men's Brockman Merino Cardigan Sweater,71.155352689521024
63.855000156909227,135.0,Filson Mackinaw Wool Zip-in Vest/liner,71.144999843090773
53.874999983236194,125.0,MICHAEL Michael Kors Women's Patti Jacket,71.1250000167638
104.89600022882225,176.0,KASPER Metallic 2PC Jacket/Dress Suit,71.103999771177754
96.935999929904924,168.0,Joes Jeans Womens Honey Bootcut,71.064000070095076
67.971000008285046,139.0,Alpha Industries Men's Ma-1 Flight Jacket,71.028999991714954
63.990000430494554,135.0,London Fog Men's Admiral Double Breasted Notch Collar Peacoat,71.009999569505453
98.019999697804451,169.0,7 For All Mankind Women's The Skinny Jean,70.980000302195549
98.020000012591481,169.0,Paige Premium Denim Men's Normandie Slim Leg Classic Rise Jean,70.979999987408519
59.015462482274472,129.99000549316406,Vince Mens Zip-Up Cardigan Sweater Large L Euro 52 Olive Green Wool,70.97454301088959
69.005210701920987,139.97000122070312,Sutton Studio Cashmere Ribbed Turtleneck Sweater,70.964790518782138
58.04999990388751,129.0,D.E.P.T. Women's Sweater Dress,70.95000009611249
87.0524928760624,157.99000549316406,AG Adriano Goldschmied Women's Skinny Fit Legging Jean,70.93751261710166
57.074620365184842,127.97000122070312,Tumi Monaco Double Billfold,70.895380855518283
62.111000023782246,133.0,Fred Perry Men's Tweed Crew Neck Sweater,70.888999976217747
48.636500404216342,119.5,Jones New York Women's Plus-Size Seamed Waist Jacket,70.863499595783651
39.669499710202217,110.5,Oakley Women's Necessity Round Sunglasses,70.830500289797783
57.696499643847353,128.5,VERSACE 2021 color 100213 Sunglasses,70.803500356152654
47.200000263750553,118.0,Juicy Couture Velour Bling Hoodie,70.799999736249447
49.1958993655242,119.98999786376952,Tommy Hilfiger Men's Melton Walking Coat,70.794098498245319
67.205999962985516,138.0,maxandcleo Women's Lillian Dress,70.794000037014484
57.215999901294715,128.0,Calvin Klein Women's Career Ponte Dress,70.784000098705292
39.124400815060739,109.90000152587892,Jones New York Women's Raw Edge Jacket,70.775600710818182
39.294989566298426,110.06999969482422,Ray-Ban RB4147P Flatop Boyfriend Polarized Sunglasses,70.775010128525793
74.240000015124693,145.0,Rodd & Gunn Wellington Knit,70.759999984875307
88.244999952614307,159.0,KASPER Egyptian Desert Plus Size Jacket/Pant Suit,70.755000047385693
54.24999981187284,125.0,MICHAEL Michael Kors Women's Debbie,70.75000018812716
77.255999844521284,148.0,Rock Revival Men Jeans George 09 Straight Fleur Flap Dark Wash,70.744000155478716
97.271999984979644,168.0,DL1961 Women's Emma Perfect Fit Jegging,70.728000015020356
64.236198519210518,134.94999694824219,Carhartt Men's Duck Traditional Coat,70.713798429031669
58.793000229634345,129.5,Calvin Klein Jeans Men's Woven Shirt Hoody Moto Jacket,70.706999770365655
58.308000066317618,129.0,Original ratcatcher Moleskin Pants / Plain Lovat,70.691999933682382
83.313999869627878,154.0,7 For All Mankind Women's The Skinny Zip Fly Jean in Clean Black,70.686000130372122
53.320000194013119,124.0,Kenneth Cole Reaction Men's Plush Peacoat,70.679999805986881
44.240351277209442,114.91000366210938,Marc Ecko Men's Trim Fit 2 Button Side Vent Black Stripe Coat,70.669652384899933
76.8474999582395,147.5,Victorinox Men's Mahale Cardigan Sweater,70.6525000417605
94.380000103265047,165.0,7 For All Mankind Womens Roxanne Jean,70.619999896734953
44.389999778941281,115.0,Renaissance Skirt by BBW Boutique,70.610000221058726
88.403999978676453,159.0,7 For All Mankind Women's Mid Rise Skinny Fit Jean in Rinsed Indigo,70.596000021323547
62.0848815122348,132.66000366210938,Pendleton Men's Salish Zip Shawl Collar Cardigan Sweater,70.575122149874574
58.437000087462366,129.0,Bozeman Corduroy Pants / Pleated Olive,70.562999912537634
49.440000168979168,120.0,Icebreaker Men's Long Sleeve Outback Shirt,70.559999831020832
49.435879177088736,119.98999786376952,Carhartt Men's Big-Tall Down Kalkaska Vest,70.554118686680781
38.477000012993805,109.0,Ray-Ban Women's EMMA Cateye Sunglasses,70.522999987006187
83.440898258773984,153.94999694824219,Diesel - Mens Zathan 0074W Jeans,70.5090986894682
61.512000063434243,132.0,Gypsy 05 Women's Callie Fold Over Top,70.487999936565757
87.531999927014112,158.0,PAIGE Women's Skyline Skinny Jean,70.468000072985888
59.5308381168133,129.97999572753906,True Religion Brand Jeans Women's Bobby CU Jean Shorts,70.449157610725763
44.851701022195805,115.3000030517578,Calvin Klein Sportswear Men's Two Button Air Jacket,70.448302029562
49.56000030040741,120.0,Scotch & Soda Men's City Chino Pant,70.43999969959259
49.555868971121605,119.98999786376952,Ralph Lauren Mens Medium Gray Houndstooth Wool Sport Coat Jacket,70.434128892647919
49.555869418119194,119.98999786376952,Plus Size Ivory Tower Twin Set,70.434128445650316
69.575032400512384,139.99000549316406,Knoles & Carter Women's 7/8 Coat with Faux Fur-trimmed Hood,70.414973092651678
69.575032661264089,139.99000549316406,Diesel Men's Larkee 880F Relaxed Straight-Leg Jean,70.414972831899973
129.60000038146973,200.0,Lesuit Women's Shimmer Pant Suit,70.399999618530273
54.62499987334013,125.0,Sofie Women's 100% Cashmere Long-Sleeve Open-Front Cardigan,70.37500012665987
54.625000106170766,125.0,Splendid Women's Zippie with Tab Sleeve,70.374999893829226
84.63000001385808,155.0,AG Adriano Goldschmied Women's Cut-Off Daisy Short,70.36999998614192
61.644000023603439,132.0,Joe's Jeans Women's Cuff Short,70.355999976396561
44.600598846749961,114.9499969482422,Smartwool Women's Midweight Funnel Zip,70.349398101492241
93.6154483331807,163.94999694824219,Diesel - Mens Shioner 661D Denim Jeans,70.3345486150615
59.669999852776527,130.0,Icebreaker Women's Long Sleeve Roma Dress,70.330000147223473
47.671999901533127,118.0,Harlow Faux Wrap Dress,70.328000098466873
47.672000121325247,118.0,Magic Suit Women's Larissa Tankini,70.327999878674746
58.694999889470637,129.0,Nine West Dresses Women's 3/4 Sleeve Lace Sheath Dress,70.305000110529363
98.696000123396516,169.0,KASPER Embroidery/Beaded 3PC Jacket/Skirt/Cami Suit-BLACK-4,70.303999876603484
59.647048694127051,129.94999694824219,Carhartt Men's Soft Shell Jacket,70.302948254115137
78.301660861460647,148.58000183105469,Joe's Jeans Men's Rebel Leo Relaxed Jean,70.278340969594041
57.727999910712242,128.0,BCBGeneration Women's One Shldr Ruffle Dress,70.272000089287758
57.728000164031982,128.0,Laundry by Shelli Segal Indian Summer One Piece Plunge Halter,70.271999835968018
44.735000263899565,115.0,BB Dakota Juniors Suki Jacket,70.264999736100435
54.745618958168777,124.98999786376952,Tommy Hilfiger Women's Beanie Classic Spring Trench,70.24437890560074
62.274999842047691,132.5,Nicole Miller Women's Fit and Flare Coat,70.225000157952309
55.176000372409817,125.40000152587892,Ted Baker Women's Neyoas Skirt,70.2240011534691
64.795202697063985,134.99000549316406,Ben Sherman Men's Plectrum Cable Jumper Shawl Collar,70.194802796100078
61.747920942040082,131.94000244140625,Calvin Klein Women's Birdseye Toggle Front Coat,70.192081499366168
87.847999978810563,158.0,PAIGE Women's Skyline Straight Jean,70.152000021189437
69.859999716281891,140.0,Roxy SNOW Women's Prairie,70.140000283718109
57.379500866301363,127.51000213623048,Ralph Lauren Mens 2 Button Blue Navy Weave Silk Wool Sport Coat Jacket,70.130501269929113
54.874999914318323,125.0,Jessica Simpson Women's Two-tone Faux Shearling Jacket,70.125000085681677
72.6852014980197,142.80000305175781,Diesel Jean Matic 8W8,70.114801553738118
48.925440635261538,119.04000091552734,Jones New York Women's Military Jacket,70.1145602802658
87.412499953061342,157.5,EARNEST SEWN DENIM Men's Ramone Truman Jean,70.087500046938658
59.929999895393848,130.0,Calvin Klein Women's Faux Fur Trim Short Down Jacket,70.070000104606152
48.687500017695129,118.75,Kenneth Cole Women's Sm Melton Walker,70.062499982304871
53.93999994918704,124.0,Jones New York Women's Matte Jersey Rosette Dress,70.06000005081296
55.943999899551272,126.0,Pendleton Women's Petite Emilie Embroidered Cardigan,70.056000100448728
79.94999997317791,150.0,True Religion Women's Jayde Boyfriend Fit Short,70.05000002682209
58.953000111971051,129.0,Original ratcatcher Moleskin Pants / Plain Camel,70.046999888028949
79.944672901036142,149.99000549316406,Vince Mens Black Wool Crewneck Sweater Long Sleeves Snowflake Design,70.04533259212792
38.714999863877885,108.75,Tommy Bahama Terry Loop Embroidered Robe,70.035000136122108
93.9720001295209,164.0,True Grit Men's Slub Cashmere Terry Zip Hood Jacket,70.0279998704791
49.675498626500371,119.6999969482422,Fred Perry Men's Herringbone Flannel Trouser,70.024498321741831
57.983999907970421,128.0,Calvin Klein Women's Matte Jersey Career Dress,70.016000092029572
77.995999827981,148.0,Rock Revival Women Jeans Anett B2 Fleur Flap Pocket Bootcut Jeans,70.004000172019
70.0,140.0,Adrianna Papell Women's Lace Blocked Dress,70.0
48.026000179350376,118.0,Reebok Women's Burst Of Sprinkle Tank,69.973999820649624
50.040000155568123,120.0,Carhartt Men's Sandstone Traditional Jacket,69.959999844431877
60.055382696675963,129.99000549316406,Carhartt Mens Work Camo Active Jacket,69.9346227964881
50.019148882920291,119.9499969482422,Carhartt Men's Edlin Active Jacket,69.930848065321911
